"Zoltan, Anne","Annie: the female experience / Anne Zoltan","HQ29 .Z64 1973"
"American Bar Association. Section of Intellectual Property Law. Committee on Public Information","Intellectual property : a guide for engineers : a project for the Committee on Issues Identification, American Society of Mechanical Engineers / by the Committee on Public Information, Section on [i.e. of] Intellectual Property Law, American Bar Association","KF2980 .A5 2001"
"Christie, Christine","Gender and language : towards a feminist pragmatics / Christine Christie","B831.5 .C57 2000"
"","Creación escénica y sociedad española / edición de Mariano de Paco","PQ6101 .C73 1998"
"","Novísima poesía cubana : antología, 1980-1998 / [selección y edición de] Jorge Cabezas Miranda","PQ7384 .N68 1999"
"Borca, Federico","Terra mari cincta : insularità e cultura romana / Federico Borca","DG31 .B67 2000"
"Trinkewitz, Karel, 1931-","Life is a collage / Karel Trinkewitz   [catalogo a cura di Barbara Grimani   testi in catalogo, Enrico Mascelloni ... [et al.]]","N6834.5.T75 A4 1999"
"","Mercati permanenti e mercati periodici nel mondo romano : atti degli Incontri capresi di storia dell'economia antica, Capri 13-15 ottobre 1997 / a cura di Elio Lo Cascio","HC39 .M47 2000"
"Strauss, Richard, 1864-1949","Ein Heldenleben [sound recording] / Strauss. Music from Der fliegende Holländer & Parsifal / Wagner","comdisc 9457"
""," Wir sind so jung--so sonderbar  : Klaus Mann und die Hamburger Kammerspiele / herausgegeben von Sabine Walter   mit Beiträgen von Albert Bühne ... [et al.]","PT2625.A435 Z97 1999"
"Della Bella, Stefano, 1610-1664","Stefano della Bella : Firenze 1610-1664 / a cura di Silverio Salamon   introduzione di Giovanni Romano","NE2052.5.B4 A4 2000"
"Prada, Juan Manuel de, 1970-","Reserva natural / Juan Manuel de Prada","PQ6666.R316 R47 1998"
"Martín Recuerda, José","Cicatriz; La cicatriz   El carmen en Atlántida / José Martín Recuerda   introducción de Angel Cobos Rivas","PQ6663.A746 C53 1998"
"","Cook and the Russians : an addendum to the Hakluyt Society's edition of The voyage of the Resolution and Discovery, 1776-1780 / edited by J.C. Beaglehole","DK771.K2 C66 1973"
"Quiroga, Horacio, 1878-1937","Works. 1998; Obras / Horacio Quiroga   plan general de la obra, Jorge Lafforgue   coeditores, Jorges Lafforgue y Pablo Rocca   prólogo, Pablo Rocca","PQ8519.Q5 A12 1998"
"Unamuno, Miguel de, 1864-1936","Works. 1995; Obras completas / Miguel de Unamuno   edición y prólogo de Ricardo Senabre","PQ6639 .N3 1995"
"","Black's law dictionary","KF156 .B53 2000"
"Kentridge, William, 1955-","William Kentridge / essays, Neal Benezra ... [et al.]   interview, Dan Cameron","N7396.K47 A4 2001"
"Predock, Antoine","Antoine Predock 3 : houses / edited by Brad Collins","NA737.P67 A4 2000"
"Schiller, Steve","Bond's top 50 service-based franchises / Steve Schiller, author   Nicole Thompson, editor","HF5429.235.U5 S35 2001"
"Alings, Reinhard, 1960-","Die Berliner Siegessäule : vom Geschichtsbild zum Bild der Geschichte / Reinhard Alings","NA9355.B5 A554 2000"
"","Die Parler und der schöne Stil 1350-1400 : europäische Kunst unter den Luxemburgern : ein Handbuch zur Ausstellung des Schnütgen-Museums in der Kunsthalle Köln / hrsg. von Anton Legner","NA1088.P35 P37 1978"
"Krüger, Ilse, 1927-","Berliner Rathäuser von A bis Z : ein Überblick in Wort und Bild / Ilse Krüger","NA4435.G42 B475 2000"
"Tergit, Gabriele","Wer schiesst aus Liebe? : Gerichtsreportagen / Gabriele Tergit   [herausgegeben und mit einem Vorwort versehen von Jens Brüning]","PT2642.E57 W47 1999"
"","Karl Friedrich Schinkel Lebenswerk / begründet von Paul Ortwin Rave","NA1088.S3 K36 1981"
"Heilmeyer, Wolf-Dieter","Antike Architektur im Bild / herausgegeben von Wolf-Dieter Heilmeyer","NA270 .H44 1999"
"Winkler, Friedrich, 1888-","Die flämische Buchmalerei des XV. und XVI. Jahrhunderts : Künstler und Werke von den Brüdern van Eyck bis zu Simon Bening / Friedrich Winkler","ND3171 .W5 1925"
"","Prevention of ischemic stroke / edited by Cesare Fieschi, Marc Fisher","RC388.5 .P74 2000"
"Storr, Robert","Gerhard Richter : October 18, 1977 / Robert Storr","ND588.R48 A614 2000"
"","Cuno Amiet : de Pont-Aven à Die Brücke / contributions de George Mauner ... [et al.]   version allemande èditèe par Toni Stoos, Therese Bhattacharya-Stettler   rèdaction de la version franUcaise par Claude Ritschard","ND853.A5 A4 2000"
"Hafner, Wilhelm","Das Orgelwerk von Jehan Alain (1911-1940) und sein Verhältnis zur französischen Orgelmusik des 20. Jahrhunderts / Wilhelm Hafner","ML410.A29 H34 2000"
"Neeman, Amnon","Triangulated categories / by Amnon Neeman","QA169 .T75 2001"
"Bernard, of Clairvaux, Saint, 1090 or 91-1153","De praecepto et dispensatione. French & Latin; Le précepte et la dispense   La conversion / Bernard de Clairvaux   texte latin des S. Bernardi Opera par J. Leclercq, H. Rochais, et Ch.H. Talbot   introduction, traduction et notes par Françoise Callerot, Jürgen Miethke, et Christiane Jaquinod","BX1749 .B4614 1990 vol. 21"
"Weigl, Andreas, 1961-","Demographischer Wandel und Modernisierung in Wien / Andreas Weigl","HB3592.V54 W45 2000"
"","Vie de Marine d'Egipte viergene : poemetto agiografico del 13. secolo / edizione critica a cura di Barbara Ferrari","PQ1545 .V426 2000"
"Brune, Jean","La révolte : roman / Jean Brune","PQ2662.R8 R4 1999"
"Robin Eubanks Sextet, Performer.","4, JJ/Slide/Curtis and Al [sound recording]","comdisc 9543"
"Martínez, Guillermo, 1962-","Acerca de Roderer / Guillermo Martínez","PQ7798.23.A6893 A34 1999"
"Cage, John","Piano music. Selections; Complete piano music. Vol. 4, Pieces 1950-1960 [sound recording] / John Cage","comdisc 9540 vol. 4"
"","Clockworks [sound recording] / music by Igor Stravinsky, ... [et al.]","comdisc 9509"
"Hellmann, Martin","Tironische Noten in der Karolingerzeit : am Beispiel eines Persius-Kommentars aus der Schule von Tours / Martin Hellmann","Z81 .H45 2000"
"","Faszination und Schrecken des Fremden / herausgegeben von Rolf-Peter Janz","NX650.E85 F39 2001"
"","Schattenseiten der Globalisierung : Rechtsradikalismus, Rechtspopulismus und separatistischer Regionalismus in westlichen Demokratien / herausgegeben von Dietmar Loch und Wilhelm Heitmeyer","HN380.Z9 R367 2001"
"Calderón, Alfonso (Calderón Squadrito)","Poemas griegos / Alfonso Calderón","PQ8098.13.A4 P64 1999"
"Bellini, Giuseppe, 1923-","Nueva historia de la literatura hispanoamericana / Giuseppe Bellini","PQ7081 .B347 1997"
"Cioran, E. M. (Emile M.), 1911-","Amurgul gändurilor. Spanish; El ocaso del pensamiento / E.M. Cioran   traducido del rumano por Joaquín Garrigós","PN6337.R65 C56 1995"
"Olcott, Anthony, 1950-","Russian pulp : the  detektiv  and the Russian way of crime / Anthony Olcott","PG3098.D46 O43 2001"
"Walther-Dulk, Ilse","Über Proust und Goethe : auf der Suche nach einer Wahlverwandtschaft / Ilse Walther-Dulk","PQ2631.R63 Z9815 2000"
"","Zukunft aus Trümmern : Wiederaufbau und Städtebau in Schleswig-Holstein nach dem Zweiten Weltkrieg / [herausgegeben von] Markus Oddey, Thomas Riis","NA9200.S36 Z85 2000"
"","Gestik : Figuren des Körpers in Text und Bild / Margreth Egidi ... [et al.] (Hrsg.)","NX650.B63 G47 2000"
"Hentschel, Barbara","Kandinsky und Goethe : Über das Geistige in der Kunst in der Tradition Goethescher Naturwissenschaft / Barbara Hentschel","N6999.K33 H46 2000"
"Goubier-Robert, Geneviève","Autour du Fils naturel et du Rêve de d'Alembert de Diderot / Geneviève Goubier-Robert, Eric Bordas","PQ1979.A653 G68 2000"
"","Petit traité de langue française médiévale / par Nelly Andrieux-Reix ... [et al.]","PC2813 .P47 2000"
"Barthes, Roland","Le plaisir du texte : précédé de Variations sur l'écriture / Roland Barthes   avec une préface de Carlo Ossola   [préface] traduite de l'italien par Nadine Le Lirzin","PN45 .B28 2000"
"Cerasi, Claire","Pierre Corneille à l'image et semblance de François de Sales : la générosité, fille de la foi / Claire Cerasi","PQ1779 .C47 2000"
"","Solopro. Contest music for tuba [sound recording]","cassette 407"
"Krauze, Enrique","Caudillos culturales en la Revolución Mexicana / Enrique Krauze","F1234 .K733 1999"
"Colloque international sur Christine de Pizan (3rd : 1998 : Université de Lausanne)","Au champ des escriptures : IIIe. Colloque international sur Christine de Pizan / études réunies et publiées par Eric Hicks   avec la collaboration de Diego Gonzalez et Philippe Simon","PQ1575.Z5 C658 1998"
"Vattimo, Gianni, 1936-","Le avventure della differenza / Gianni Vattimo","B3279.H49 V355 1988"
"Schwob, Marcel, 1867-1905","Le livre de Monelle / Marcel Schwob   introduction et édition par Fernando Schirosi","PQ2423.S8 L5 2000"
"Alvarez del Villar, Gonzalo, 1953-","Susana te llama / Gonzalo Alvarez del Villar","PQ7298.1.L9255 S8 2001"
"","Dalla lirica al teatro : nel ricordo di Mario Untersteiner (1899-1999), atti del convegno internazionale di studio, Trento-Rovereto, febbraio 1999 / a cura di Luigi Belloni, Vittorio Citti, Lia De Finis","PA85.U5 D35 1999"
"Lewitt, Sol, 1928-","Sol LeWitt : wall drawings / a cura di Maria Grazia Tolomeo, Valentina Bonomo","NC139.L473 A4 2001"
"Chase, Richard, 1904-","American folk tales and songs : and other examples of English-American tradition as preserved in the Appalachian Mountains and elsewhere in the United States / compiled with introduction and notes by Richard Chase   drawings by Joshua Tolford   music edited with the assistance of Raymond Kane McLain, Annabel Morris Buchanan, and John Powell","GR105 .C38 1956"
"Benni, Stefano, 1947-","Bar sport duemila / Stefano Benni","PQ4862.E565 B281 2000"
"Benni, Stefano, 1947-","Baol : una tranquilla notte di regime / Stefano Benni","PQ4862.E565 B26 1992"
"Reyes, Alfonso, 1889-1959","Selections. 2000; Debate entre el vino y la cerveza y otros papeles de cocina / Alfonso Reyes","PQ7297.R386 A6 2000"
"Baricco, Alessandro, 1958-","Oceano mare / Alessandaro Baricco","PQ4862.A6745 O25 1993"
"Harten, Ulrike, 1942-","Die Bühnenentwürfe / Ulrike Harten   überarbeitet von Helmut Börsch-Supan und Gottfried Riemann","PN2096.S28 H37 2000"
"Lihn, Enrique","El circo en llamas : una crítica de la vida / Enrique Lihn   edición de Germán Marín","PQ7954 .L54 1997"
"Lombaerde, Martine","Rimbaud : Une Saison en enfer, Illuminations : 40 questions, 40 réponses, 4 études / par Martine Lombaerde","PQ2387.R5 S319 2000"
"","Conflicting philosophies of education in Israel/Palestine / edited by Ilan Gur-Ze'ev","LB43 .C69 2000"
"Rigby, Fred Frankland","Playing the recorders / F.F. Rigby   with examples of music drawn by J.F. Rigby and with a foreword by Anthony Baines","MT350 .R53 1959"
"","Islam & civil society in Southeast Asia / edited by Nakamura Mitsuo, Sharon Siddique, Omar Farouk Bajunid","JC336 .I85 2001"
"","Von der Risikogesellschaft zur Chancengesellschaft / herausgegeben von Erwin Teufel","HM831 .V66 2001"
"","Las palabras son islas : panorama de la poesía cubana siglo XX (1900-1998) / selección, introducción, notas y bibliografía, Jorge Luis Arcos   consultantes, Cintio Vitier ... [et al.   Bonifacio Byrne ... et al.]","PQ7384 .P35 1999"
"","Borges, la lengua, el mundo : las fronteras de la complejidad : actas del coloquio internacional en homenaje a J.L. Borges, Macerata, 2-3 diciembre de 1999 / Graciela N. Ricci, ed","PQ7797.B635 Z63473 2000"
"Bancquart, Marie Claire","Fin de siècle gourmande : 1880-1900 / Marie-Claire Bancquart","PQ145.1.G35 F46 2001"
"Crossman, A. R","Neuroanatomy : an illustrated colour text / A.R. Crossman, D. Neary   illustrated by Raymond Evans, Denise Smith, and Caroline Wilkinson","QM451 .C74 2000"
"Harper, Richard P","Belmont Castle : the excavation of a crusader stronghold in the kingdom of Jerusalem / by Richard P. Harper and Denys Pringle in collaboration with Anthony Grey and Robert Will and with contributions by Joanne Clarke ... [et al.]","D183 .H37 2000"
"","A feast in the mirror : stories by contemporary Iranian women / edited and translated by Mohammad Mehdi Khorrami, Shouleh Vatanabadi","PK6449.E7 F43 2000"
"Benítez, Miguel","La face cachée des Lumières : recherches sur les manuscrits philosophiques clandestins de lâge classique / Miguel Benítez","PQ245 .B44 1996"
"Vaughan Williams, Ralph, 1872-1958","Symphonies, no. 4, F minor; Symphony no. 4 in F minor [sound recording]   Symphony no. 6 in E minor / Vaughan Williams","comdisc 9494"
"","De bonne main : la communication manuscrite au XVIIIe siècle / edité par Francois Moureau","DC33.4 .D38 1993"
"Aigrain, René, 1886-1957","L'hagiographie : ses sources, ses méthodes, son histoire / René Aigrain","BX4662 .A38 2000"
"Johnston, Colin D. (Colin Deane)","Fiber-reinforced cements and concretes / Colin D. Johnston","TA444 .J65 2001"
"Holzmair, Wolfgang, 1952- Vocalist.","Mélodies françaises [sound recordings]","comdisc 9507"
"Berkeley, Laura","The spirit of the Maasai man / written and illustrated by Laura Berkeley","PZ7.B4531 S75 2000"
"","Cuentos fantásticos y de ciencia ficción en América Latina / Adolfo Bioy Casares, Alejo Carpentier y otros   estudio preliminar, selección y notas, Elvio E. Gandolfo","PQ7085 .C74 1998"
"Paternain, Alejandro","Aguas en Nazareth / Alejandro Paternain","PQ8520.26.A85 A5 1996"
"Rivera, Andrés","Tierra de exilio / Andrés Rivera","PQ7797.R486 T54 2000"
"Kusch, Rodolfo","Works. 1998; Obras completas / Rodolfo Kusch","PQ7797 .K83 1998"
"","Estado y sociedad : Las políticas sociales en los umbrales del siglo XXI / Susana Hintze, compiladora","HN263.5 .E885 2000"
"Gershwin, George, 1898-1937","Selections  arr; The wonderful world of George Gershwin [sound recording] / George Masso Allstars","comdisc 9544"
"","The Australian federal judicial system / edited by Brian Opeskin and Fiona Wheeler","KU3411 .A997 2000"
"Thompson, Robert, 1936- Performer.","The edge of space [sound recording]","comdisc 9686"
"Arnold, F. T. (Franck Thomas), 1861-1940","The art of accompaniment from a thorough-bass : as practised in the XVIIth & XVIIIth centuries / by F.T. Arnold   with a new introd. by Denis Stevens","ML442 .A7 1965"
"Ronander, Albert C","Guide to the Pilgrim hymnal / Albert C. Ronander, Ethel K. Porter","ML3162 .R65 1966"
"Sumner, William Leslie, 1904-1973","The organ : its evolution, principles of construction, and use / William Leslie Sumner","ML550 .S9 1955"
"Meynell, Esther","The little chronicle of Magdalena Bach / by Esther Meynell","ML3925.B12 B3 1934"
"","Eighth music book : containing The Organ of Bach by William L. Sumner and matters related to this subject / Compiled and edited by Max Hinrichsen","ML410.B1 S95 1956"
"Routley, Erik","Hymns and the faith / Erik Routley","BV312 .R68 1956"
"Phifer, Kenneth G","A Protestant case for liturgical renewal / by Kenneth G. Phifer","BV10.2 .P76 1965"
"Routley, Erik","Christian hymns observed : when in our music God is glorified / Erik Routley","ML3270 .R67 1982"
"Covert, William Chalmers, 1864-1942","Handbook to the hymnal / William Chalmers Covert, editor   Calvin Weiss Laufer, associate editor","ML3176 .C6 1935"
"","Crónicas de Indias : antología / edición de Mercedes Serna","E123 .C885 2000"
"Barton, John","Tantalus / John Barton","PR6052.A762 T36 2000"
"","Rezeption als Innovation : Untersuchungen zu einem Grundmodell der europäischen Kompositionsgeschichte : Festschrift für Friedhelm Krummacher zum 65. Geburtstag / herausgegeben von Bernd Sponheuer, Siegfried Oechsle und Helmut Well unter Mitarbeit von Signe Rotter","ML55 .K78 2001"
"Bland, Randall Walton","Justice Thurgood Marshall : crusader for liberalism : his judicial biography (1908-1993) / Randall Walton Bland","KF8745.M34 B547 2001"
"Souza, Patricia de, 1964-","La mentira de un fauno / Patricia de Souza","PQ8498.29.O88 M36 1999"
"Rojas, Rodrigo, 1971-","Desembocadura del cielo / Rodrigo Rojas B","PQ8098.28.O375 D47 1996"
"Sologuren, Javier","Un trino en la ventana vacía / Javier Sologuren","PQ8497.S63 T75 1998"
"Fuller, Curtis, 1934- Instrumentalist.","The complete Blue Note/UA Curtis Fuller sessions [sound recording]","comdisc 9545"
"Wolff, Carl, 1838-1908","De Lucretii vocabulis singularibus ...","871.14 W83; PA25 .C544 vol. 3"
"Alfonso Vega, Milagros","Construcciones causativas con infinitivo en el Espanol Medieval : estructura y evolución / Milagros Alfonso Vega","PC4398.C38 A44 1998"
"Angoff, Charles, 1902-","Palestrina : savior of church music / by Charles Angoff   illustrations by William Brady","ML410.P15 A6 1944"
"Fellowes, Edmund Horace, 1870-1951","English cathedral music from Edward VI to Edward VII / by Edmund H. Fellowes","ML3131.F3 E7 1948"
"Zambrano, Gregory, 1963-","De historias, héroes y otras metáforas : (estudios sobre literatura hispanoamericana) / Gregory Zambrano","PQ7081 .Z36 2000"
"McCutchan, Robert Guy, 1877-1958","Our hymnody : a manual of the Methodist hymnal / Robert Guy McCutchan   with an index of Scriptural texts [by] Fitzgerald Sale Parker","ML3170 .M13 1937"
